,filename, width, height,xmin,ymin,xmax,ymax,class
395,000000028957.jpg,424,640,144.83,159.78,495.46,424.0,bear
396,000000032777.jpg,480,640,27.79,188.49,73.59,246.45,backpack
397,000000032777.jpg,480,640,105.26,242.14,115.14,245.74,backpack
398,000000032777.jpg,480,640,629.49,219.05,640.0,245.02,backpack
399,000000032777.jpg,480,640,429.42,151.75,640.0,302.42,backpack
400,000000032777.jpg,480,640,598.13,265.98,640.0,326.81,backpack
401,000000032777.jpg,480,640,468.11,221.12,494.41,251.0,backpack
402,000000032777.jpg,480,640,580.99,186.32,640.0,256.32,backpack
403,000000032777.jpg,480,640,595.25,186.2,623.27,326.19,backpack
404,000000032777.jpg,480,640,461.72,203.11,495.82,316.13,backpack
405,000000032777.jpg,480,640,31.28,168.27,139.15,419.6,backpack
406,000000032777.jpg,480,640,1.07,104.26,496.11,380.24,backpack
407,000000032829.jpg,480,640,0.0,88.73,32.04,125.28,backpack
408,000000032829.jpg,480,640,304.86,51.35,483.24,472.97,backpack
409,000000032829.jpg,480,640,529.99,40.49,594.18,170.42,backpack
410,000000032829.jpg,480,640,96.86,177.7,294.89,334.83,backpack
411,000000032829.jpg,480,640,0.0,322.87,103.32,473.54,backpack
412,000000032829.jpg,480,640,532.4,67.89,559.35,121.48,backpack
413,000000032829.jpg,480,640,158.56,322.34,281.53,444.22,backpack
414,000000032829.jpg,480,640,137.83,214.72,168.89,224.54,backpack
415,000000032829.jpg,480,640,321.54,116.53,461.35,243.06,backpack
416,000000032829.jpg,480,640,11.98,95.52,29.84,128.1,backpack
417,000000032829.jpg,480,640,39.37,86.91,50.77,115.41,backpack
418,000000032829.jpg,480,640,18.75,76.51,30.16,129.14,backpack
419,000000032829.jpg,480,640,196.63,52.65,247.74,165.35,backpack
420,000000032829.jpg,480,640,196.81,111.96,213.58,142.2,backpack
421,000000032829.jpg,480,640,574.19,55.54,579.08,64.35,backpack
422,000000032829.jpg,480,640,0.19,88.73,15.32,113.87,backpack
423,000000032892.jpg,429,640,252.2,160.94,330.2,280.54,dog
424,000000032952.jpg,401,640,89.98,78.48,348.29,328.88,elephant
425,000000032965.jpg,480,640,166.11,261.03,294.47,299.87,umbrella
426,000000032965.jpg,480,640,239.46,178.73,499.42,469.96,umbrella
427,000000032965.jpg,480,640,374.42,225.26,378.46,227.14,umbrella
428,000000032965.jpg,480,640,387.24,136.17,583.01,403.5,umbrella
429,000000032965.jpg,480,640,91.01,36.16,364.05,162.08,umbrella
430,000000032985.jpg,360,640,183.68,338.16,199.75,360.0,backpack
431,000000032985.jpg,360,640,403.47,310.91,413.6,319.48,backpack
432,000000032985.jpg,360,640,114.11,314.16,125.08,358.33,backpack
433,000000032985.jpg,360,640,371.83,299.99,391.66,322.72,backpack
434,000000032985.jpg,360,640,55.91,321.88,77.08,354.07,backpack
435,000000032985.jpg,360,640,361.79,332.6,378.71,349.82,backpack
436,000000032985.jpg,360,640,350.86,289.27,382.29,359.01,backpack
437,000000032985.jpg,360,640,195.13,285.87,224.61,360.0,backpack
438,000000032985.jpg,360,640,340.0,297.71,348.75,307.87,backpack
439,000000032985.jpg,360,640,274.44,327.9,284.64,347.86,backpack
440,000000032985.jpg,360,640,337.0,291.52,351.19,323.74,backpack
441,000000032985.jpg,360,640,312.74,298.68,325.06,323.51,backpack
442,000000032985.jpg,360,640,336.19,313.39,348.37,342.22,backpack
443,000000032985.jpg,360,640,407.15,298.23,419.34,344.47,backpack
444,000000032985.jpg,360,640,316.96,297.77,349.83,360.0,backpack
445,000000032985.jpg,360,640,137.97,287.9,157.71,355.74,backpack
446,000000032985.jpg,360,640,227.33,279.91,266.97,360.0,backpack
447,000000032985.jpg,360,640,257.01,292.1,280.18,360.0,backpack
448,000000032985.jpg,360,640,0.0,264.54,63.91,354.34,backpack
449,000000032985.jpg,360,640,134.81,265.27,189.33,360.0,backpack
450,000000032985.jpg,360,640,279.14,296.73,306.3,343.11,backpack
451,000000032985.jpg,360,640,356.46,306.42,378.43,348.38,backpack
452,000000032985.jpg,360,640,6.36,295.54,47.68,359.5,backpack
453,000000032985.jpg,360,640,280.41,281.58,319.59,360.0,backpack
454,000000032985.jpg,360,640,67.96,281.53,144.0,360.0,backpack
455,000000032986.jpg,270,410,53.88,10.9,361.41,260.31,elephant
456,000000032997.jpg,427,640,97.87,199.43,170.8,302.1,umbrella
457,000000032997.jpg,427,640,344.49,71.42,395.59,110.26,umbrella
458,000000032997.jpg,427,640,530.51,55.0,537.27,67.72,umbrella
459,000000032997.jpg,427,640,332.45,58.32,353.25,89.42,umbrella
460,000000032997.jpg,427,640,361.72,179.35,403.87,231.24,umbrella
461,000000032997.jpg,427,640,206.61,174.73,245.15,251.8,umbrella
462,000000032997.jpg,427,640,382.0,207.05,453.42,303.95,umbrella
463,000000032997.jpg,427,640,425.2,180.35,451.33,235.31,umbrella
464,000000032997.jpg,427,640,144.03,174.38,215.5,280.31,umbrella
465,000000032997.jpg,427,640,312.52,53.46,347.29,98.49,umbrella
466,000000032997.jpg,427,640,491.36,31.42,523.94,100.34,umbrella
467,000000032997.jpg,427,640,407.28,49.9,422.37,82.89,umbrella
468,000000032997.jpg,427,640,454.93,46.7,470.36,77.38,umbrella
469,000000032997.jpg,427,640,520.7,45.64,533.18,74.19,umbrella
470,000000032997.jpg,427,640,519.98,65.98,530.91,81.11,umbrella
471,000000032997.jpg,427,640,443.51,50.52,451.69,65.49,umbrella
472,000000032997.jpg,427,640,610.68,54.49,640.0,107.61,umbrella
473,000000032997.jpg,427,640,416.83,217.73,428.67,231.74,umbrella
474,000000032997.jpg,427,640,351.14,214.71,395.98,275.37,umbrella
475,000000032997.jpg,427,640,408.55,63.89,424.38,88.1,umbrella
476,000000032997.jpg,427,640,178.81,102.93,239.48,156.2,umbrella
477,000000032997.jpg,427,640,393.0,212.7,400.43,225.07,umbrella
478,000000032997.jpg,427,640,158.0,183.33,176.22,193.14,umbrella
479,000000032997.jpg,427,640,458.93,64.92,468.51,81.25,umbrella
480,000000032997.jpg,427,640,187.73,207.72,201.73,224.99,umbrella
481,000000032997.jpg,427,640,347.17,108.68,401.64,153.16,umbrella
482,000000032997.jpg,427,640,495.59,75.46,521.15,112.19,umbrella
483,000000032997.jpg,427,640,433.24,50.93,441.94,69.85,umbrella
484,000000032997.jpg,427,640,211.98,136.35,336.06,381.9,umbrella
485,000000032997.jpg,427,640,478.99,73.89,497.15,92.99,umbrella
486,000000032997.jpg,427,640,435.12,60.14,442.23,72.22,umbrella
487,000000032997.jpg,427,640,381.19,55.1,391.63,68.47,umbrella
488,000000032997.jpg,427,640,311.77,25.88,355.33,45.01,umbrella
489,000000032997.jpg,427,640,213.5,20.68,361.6,315.92,umbrella
490,000000032997.jpg,427,640,352.59,46.57,391.97,91.48,umbrella
491,000000032997.jpg,427,640,346.8,48.93,363.05,55.95,umbrella
492,000000032997.jpg,427,640,514.15,18.41,558.76,37.67,umbrella
493,000000032997.jpg,427,640,337.51,45.75,351.1,57.37,umbrella
494,000000033052.jpg,427,640,112.15,403.37,144.44,415.36,backpack
495,000000033052.jpg,427,640,398.51,159.71,407.78,170.91,backpack
496,000000033052.jpg,427,640,385.68,230.49,550.05,367.31,backpack
497,000000033052.jpg,427,640,505.0,267.04,639.18,370.21,backpack
498,000000033052.jpg,427,640,382.92,230.59,548.21,368.33,backpack
499,000000033052.jpg,427,640,418.68,154.5,423.47,175.25,backpack
500,000000033052.jpg,427,640,357.51,365.83,639.13,421.6,backpack
501,000000033052.jpg,427,640,503.98,268.26,639.21,370.58,backpack
502,000000033052.jpg,427,640,417.02,113.43,424.68,142.05,backpack
503,000000033052.jpg,427,640,374.6,325.12,462.75,386.48,backpack
504,000000033052.jpg,427,640,0.02,105.09,25.78,137.51,backpack
505,000000033052.jpg,427,640,36.67,39.9,68.82,96.09,backpack
506,000000033052.jpg,427,640,408.65,152.48,417.85,174.01,backpack
507,000000033052.jpg,427,640,209.15,100.82,236.57,141.95,backpack
508,000000033052.jpg,427,640,0.0,181.03,22.05,307.24,backpack
509,000000033052.jpg,427,640,56.05,117.71,71.3,137.78,backpack
510,000000033052.jpg,427,640,539.65,296.32,553.76,317.2,backpack
511,000000033052.jpg,427,640,406.78,118.22,417.16,141.55,backpack
512,000000033052.jpg,427,640,143.31,345.34,166.62,382.04,backpack
513,000000033052.jpg,427,640,400.36,158.82,409.8,174.94,backpack
514,000000033073.jpg,480,640,328.99,193.08,640.0,336.54,backpack
515,000000033073.jpg,480,640,526.92,237.3,548.43,267.99,backpack
516,000000033073.jpg,480,640,561.28,248.73,573.55,262.88,backpack
517,000000033073.jpg,480,640,438.78,236.11,451.86,256.55,backpack
518,000000033073.jpg,480,640,421.78,233.06,436.43,257.23,backpack
519,000000033073.jpg,480,640,103.66,254.13,121.26,271.08,backpack
520,000000033073.jpg,480,640,147.42,249.01,162.53,290.54,backpack
521,000000033073.jpg,480,640,104.81,248.86,125.86,304.85,backpack
522,000000033073.jpg,480,640,196.93,249.75,211.71,261.78,backpack
523,000000033111.jpg,335,500,365.04,11.23,440.91,45.03,dog
524,000000033111.jpg,335,500,360.15,39.82,447.05,92.15,dog
525,000000033111.jpg,335,500,110.23,3.6,325.63,197.4,dog
526,000000033111.jpg,335,500,420.92,0.97,500.0,160.66,dog
527,000000033111.jpg,335,500,0.0,74.09,499.45,335.0,dog
528,000000033116.jpg,480,640,566.88,132.56,622.12,197.67,backpack
529,000000033116.jpg,480,640,119.7,216.28,126.31,234.24,backpack
530,000000033116.jpg,480,640,124.11,180.18,196.79,219.8,backpack
531,000000033116.jpg,480,640,585.77,106.26,630.88,158.1,backpack
532,000000033116.jpg,480,640,138.67,212.68,199.26,240.95,backpack
533,000000033116.jpg,480,640,202.81,223.95,209.0,242.45,backpack
534,000000033116.jpg,480,640,381.25,310.58,438.81,371.6,backpack
535,000000033116.jpg,480,640,229.43,61.98,256.7,97.83,backpack
536,000000033116.jpg,480,640,162.4,84.5,187.4,101.67,backpack
537,000000033116.jpg,480,640,248.85,100.02,291.94,132.38,backpack
538,000000033116.jpg,480,640,309.56,53.0,339.5,100.78,backpack
539,000000033116.jpg,480,640,622.22,13.79,640.0,57.33,backpack
540,000000033116.jpg,480,640,408.04,33.39,448.31,76.14,backpack
541,000000033116.jpg,480,640,11.0,40.0,639.0,217.0,backpack
542,000000033116.jpg,480,640,268.92,60.69,299.2,84.15,backpack
543,000000033116.jpg,480,640,276.71,48.63,294.57,73.65,backpack
544,000000033116.jpg,480,640,431.21,134.57,575.93,418.3,backpack
545,000000033116.jpg,480,640,350.84,73.77,401.16,149.72,backpack
546,000000033116.jpg,480,640,129.22,213.55,135.0,232.18,backpack
547,000000033116.jpg,480,640,484.42,70.62,523.41,144.82,backpack
548,000000033116.jpg,480,640,309.73,126.71,352.9,174.64,backpack
549,000000033116.jpg,480,640,546.39,74.84,578.92,118.87,backpack
550,000000033116.jpg,480,640,178.99,84.83,203.55,101.76,backpack
551,000000033116.jpg,480,640,194.77,85.11,217.9,101.85,backpack
552,000000033116.jpg,480,640,507.21,70.05,549.55,146.09,backpack
553,000000033116.jpg,480,640,1.0,6.0,639.0,204.0,backpack
554,000000033116.jpg,480,640,192.49,60.4,226.47,85.06,backpack
555,000000033116.jpg,480,640,410.87,161.77,436.21,181.56,backpack
556,000000033116.jpg,480,640,262.7,133.0,285.18,169.58,backpack
557,000000033116.jpg,480,640,405.0,87.55,430.24,104.01,backpack
558,000000033116.jpg,480,640,137.94,215.39,143.29,233.59,backpack
559,000000033116.jpg,480,640,164.28,99.2,179.77,127.75,backpack
560,000000033116.jpg,480,640,262.82,60.97,280.15,78.51,backpack
561,000000033116.jpg,480,640,208.73,61.18,241.26,84.87,backpack
562,000000033116.jpg,480,640,177.41,117.39,205.4,157.1,backpack
563,000000033272.jpg,425,640,138.78,329.63,157.35,380.03,backpack
564,000000033272.jpg,425,640,20.61,162.93,154.0,329.39,backpack
565,000000033272.jpg,425,640,67.04,167.46,92.42,190.1,backpack
566,000000033315.jpg,428,640,163.2,44.33,271.23,197.17,backpack
567,000000033315.jpg,428,640,84.83,28.44,338.35,406.31,backpack
568,000000033315.jpg,428,640,248.42,357.35,375.15,428.0,backpack
569,000000033416.jpg,480,640,198.47,0.0,272.9,121.89,elephant
570,000000033416.jpg,480,640,0.0,205.91,132.06,480.0,elephant
571,000000033416.jpg,480,640,373.21,96.0,587.87,473.53,elephant
572,000000033416.jpg,480,640,543.49,168.91,615.94,304.63,elephant
573,000000033416.jpg,480,640,379.5,156.26,435.93,283.11,elephant
574,000000033416.jpg,480,640,231.91,172.58,325.75,473.53,elephant
575,000000033416.jpg,480,640,543.01,153.86,604.65,223.37,elephant
576,000000033416.jpg,480,640,415.28,225.44,640.0,472.45,elephant
577,000000033416.jpg,480,640,525.01,167.9,554.76,195.46,elephant
578,000000033416.jpg,480,640,1.08,62.56,385.08,432.54,elephant
579,000000033441.jpg,612,612,258.44,123.67,404.3,242.58,backpack
580,000000033441.jpg,612,612,46.49,131.94,304.29,458.83,backpack
581,000000033441.jpg,612,612,377.68,221.92,490.7,479.68,backpack
582,000000033481.jpg,480,640,240.0,12.43,579.46,230.81,backpack
583,000000033481.jpg,480,640,367.79,381.51,470.03,472.52,backpack
584,000000033481.jpg,480,640,567.11,78.39,640.0,227.09,backpack
585,000000033481.jpg,480,640,603.29,401.04,640.0,480.0,backpack
586,000000033494.jpg,480,640,544.37,104.81,579.64,130.43,backpack
587,000000033494.jpg,480,640,43.73,126.1,70.87,140.53,backpack
588,000000033494.jpg,480,640,494.92,62.73,528.64,105.86,backpack
589,000000033494.jpg,480,640,440.19,55.64,474.68,100.96,backpack
590,000000033494.jpg,480,640,0.84,81.8,62.0,361.98,backpack
591,000000033494.jpg,480,640,71.85,88.81,104.84,163.89,backpack
592,000000033494.jpg,480,640,83.79,66.72,573.1,469.14,backpack
593,000000033494.jpg,480,640,45.0,137.5,84.36,181.4,backpack
594,000000033494.jpg,480,640,152.61,85.78,199.87,113.26,backpack
595,000000033494.jpg,480,640,487.76,56.65,515.16,108.16,backpack
596,000000033647.jpg,427,640,31.43,175.73,60.83,248.52,backpack
597,000000033647.jpg,427,640,331.21,176.28,345.39,220.89,backpack
598,000000033647.jpg,427,640,395.67,187.78,402.73,208.78,backpack
599,000000033647.jpg,427,640,586.16,197.35,606.01,255.74,backpack
600,000000033647.jpg,427,640,602.25,190.59,640.0,266.32,backpack
601,000000033647.jpg,427,640,403.77,229.92,467.76,281.75,backpack
602,000000033647.jpg,427,640,0.0,307.27,213.5,427.0,backpack
603,000000033647.jpg,427,640,566.72,200.33,580.66,223.02,backpack
604,000000033647.jpg,427,640,590.79,207.16,605.17,226.7,backpack
605,000000033647.jpg,427,640,344.67,191.95,353.46,210.27,backpack
606,000000033647.jpg,427,640,369.17,173.26,388.44,236.87,backpack
607,000000033647.jpg,427,640,57.05,172.72,88.95,249.2,backpack
608,000000033647.jpg,427,640,560.95,192.75,587.73,249.94,backpack
609,000000033647.jpg,427,640,144.0,184.0,627.0,238.0,backpack
610,000000033647.jpg,427,640,455.75,185.83,465.24,214.78,backpack
611,000000033647.jpg,427,640,584.41,190.84,593.67,208.96,backpack
612,000000033647.jpg,427,640,514.32,201.66,534.81,228.28,backpack
613,000000033647.jpg,427,640,622.55,199.75,639.76,226.04,backpack
614,000000033647.jpg,427,640,602.43,187.78,607.8,210.24,backpack
615,000000033647.jpg,427,640,344.66,187.58,359.26,222.9,backpack
616,000000033695.jpg,481,640,506.21,298.64,520.54,316.21,backpack
617,000000033695.jpg,481,640,610.36,320.85,637.99,359.96,backpack
618,000000033695.jpg,481,640,118.63,22.65,578.06,461.59,backpack
619,000000033695.jpg,481,640,575.08,288.34,584.56,326.82,backpack
620,000000033695.jpg,481,640,605.87,306.08,636.19,413.89,backpack
621,000000033697.jpg,427,640,526.06,183.18,581.31,208.98,backpack
622,000000033697.jpg,427,640,197.31,178.65,248.39,260.83,backpack
623,000000033697.jpg,427,640,174.12,326.45,216.56,391.2,backpack
624,000000033697.jpg,427,640,81.72,97.18,335.25,387.88,backpack
625,000000033697.jpg,427,640,361.41,188.05,472.55,219.52,backpack
626,000000033697.jpg,427,640,361.02,197.08,441.24,209.42,backpack
627,000000033718.jpg,428,640,366.06,224.2,414.6,252.32,backpack
628,000000033718.jpg,428,640,441.25,224.97,465.14,250.81,backpack
629,000000033718.jpg,428,640,419.65,161.64,439.95,182.04,backpack
630,000000033718.jpg,428,640,279.51,171.27,306.1,209.2,backpack
631,000000033718.jpg,428,640,461.79,223.68,515.8,254.66,backpack
632,000000033718.jpg,428,640,165.43,155.81,183.7,208.71,backpack
633,000000033718.jpg,428,640,62.37,151.64,78.24,205.11,backpack
634,000000033718.jpg,428,640,505.95,150.5,589.71,346.51,backpack
635,000000033718.jpg,428,640,505.32,153.38,567.38,347.37,backpack
636,000000033718.jpg,428,640,565.99,88.33,640.0,239.04,backpack
637,000000033718.jpg,428,640,421.27,254.88,474.17,387.6,backpack
638,000000033718.jpg,428,640,274.83,153.64,303.73,253.8,backpack
639,000000033718.jpg,428,640,129.61,154.24,151.86,183.85,backpack
640,000000033718.jpg,428,640,221.19,146.55,257.67,222.15,backpack
641,000000033718.jpg,428,640,210.81,151.07,226.71,204.93,backpack
642,000000033718.jpg,428,640,355.78,11.54,632.86,227.87,backpack
643,000000033718.jpg,428,640,183.73,149.79,213.25,222.5,backpack
644,000000033718.jpg,428,640,564.65,101.28,640.0,261.33,backpack
645,000000033718.jpg,428,640,193.99,160.61,209.4,186.42,backpack
646,000000033718.jpg,428,640,35.1,148.87,54.77,204.24,backpack
647,000000033718.jpg,428,640,129.86,153.53,154.73,184.89,backpack
648,000000033718.jpg,428,640,121.88,141.26,158.65,236.61,backpack
649,000000033743.jpg,414,500,13.0,55.0,178.0,201.0,backpack
650,000000033743.jpg,414,500,194.97,88.79,225.08,137.43,backpack
651,000000033743.jpg,414,500,229.95,75.41,288.17,271.92,backpack
652,000000033743.jpg,414,500,216.77,65.12,243.75,116.29,backpack
653,000000033743.jpg,414,500,352.6,68.84,390.36,152.12,backpack
654,000000033743.jpg,414,500,454.0,64.19,500.0,241.89,backpack
655,000000033743.jpg,414,500,134.62,77.38,169.45,145.0,backpack
656,000000033743.jpg,414,500,322.94,216.86,383.02,292.9,backpack
657,000000033743.jpg,414,500,80.19,81.08,103.21,121.94,backpack
658,000000033743.jpg,414,500,25.01,49.26,74.09,209.49,backpack
659,000000033743.jpg,414,500,91.88,62.74,128.47,193.22,backpack
660,000000033743.jpg,414,500,175.9,68.36,198.76,120.84,backpack
661,000000033743.jpg,414,500,49.99,169.97,95.17,223.63,backpack
662,000000033743.jpg,414,500,130.77,60.21,181.6,201.06,backpack
663,000000033743.jpg,414,500,263.92,57.05,336.41,379.69,backpack
664,000000033743.jpg,414,500,340.5,108.85,465.17,409.35,backpack
665,000000033743.jpg,414,500,365.56,62.56,454.91,170.47,backpack
666,000000033743.jpg,414,500,181.48,67.02,224.41,214.43,backpack
667,000000033743.jpg,414,500,225.13,58.19,260.03,217.58,backpack
668,000000040989.jpg,425,640,102.1,181.07,133.37,189.3,umbrella
669,000000040989.jpg,425,640,427.71,234.75,593.14,365.47,umbrella
670,000000040989.jpg,425,640,52.67,181.81,67.07,198.86,umbrella
671,000000040989.jpg,425,640,127.16,185.88,135.46,218.38,umbrella
672,000000040989.jpg,425,640,167.37,182.34,174.97,214.55,umbrella
673,000000040989.jpg,425,640,182.47,174.27,190.07,196.17,umbrella
674,000000040989.jpg,425,640,190.04,175.23,194.86,187.28,umbrella
675,000000040989.jpg,425,640,57.23,177.05,73.33,182.59,umbrella
676,000000040989.jpg,425,640,68.69,176.38,91.39,184.79,umbrella
677,000000040989.jpg,425,640,247.36,279.67,446.01,353.21,umbrella
678,000000040989.jpg,425,640,231.96,163.11,251.41,172.45,umbrella
679,000000040989.jpg,425,640,227.62,247.0,288.72,258.87,umbrella
680,000000040989.jpg,425,640,219.68,169.13,225.85,191.61,umbrella
681,000000040989.jpg,425,640,30.0,145.0,451.0,286.0,umbrella
682,000000040989.jpg,425,640,358.52,183.54,549.69,275.21,umbrella
683,000000040989.jpg,425,640,518.44,333.36,563.11,357.29,umbrella
684,000000040989.jpg,425,640,180.01,206.09,194.1,213.05,umbrella
685,000000040989.jpg,425,640,207.75,176.63,212.88,192.73,umbrella
686,000000040989.jpg,425,640,249.4,176.45,254.24,186.27,umbrella
687,000000040989.jpg,425,640,375.44,186.62,414.52,200.32,umbrella
688,000000040989.jpg,425,640,24.48,181.03,41.78,187.27,umbrella
689,000000040989.jpg,425,640,66.81,186.2,78.95,198.76,umbrella
690,000000040989.jpg,425,640,109.52,165.11,126.04,173.29,umbrella
